city_A;city_B;POP_A;POP_B;CC_A;CC_B;distance;border_DUM;reg_border;FR_con;FR_int;EN_con;EN_int;CEAST;SOUTH;WEST;NORTH;col_en;col_fr;col_prop_fr;col_prop_en;res_en2;res_fr2;pred_en2;pred_fr2
Prague;Utrecht;1175;390;CZ;NL;688.7093147522537;1;1;0;0;0;0;1;0;1;0;38;19;0.003163842936845532;0.003640894372288731;0.9257005736341182;0.8801431130273579;2.7118855860922677;2.0642958661390822
Prague;Geneva;1175;388;CZ;CH;750.8286011701415;1;1;1;0;0;0;1;0;1;0;198;104;0.017317877127996595;0.018970975939820233;2.6457702331640323;2.65218703957077;2.642496797530503;1.9922038595706026
Prague;Bydgoszcz;1175;383;CZ;PL;419.3752418753079;1;0;0;0;0;0;1;0;0;0;11;3;4.995541479229787e-4;0.0010539431077677907;-0.6508346219526571;-1.3203796704864748;3.0487298947510277;2.4189919591545843
Prague;Basel;1175;381;CZ;CH;574.9747383103081;1;1;0;0;0;0;1;0;1;0;123;68;0.011323227352920852;0.011785000205039841;1.9994479961679466;2.0470481198904884;2.8127363592044707;2.1724595852856186
Prague;Kaunas;1175;379;CZ;LT;840.9877771626559;1;1;0;0;0;0;1;0;0;1;35;5;8.325902465382978e-4;0.003353455342897516;1.0256297747201546;-0.26725324775622106;2.529718286769259;1.8766911601903213
Prague;Brno;1175;376;CZ;CZ;186.79986184141262;0;0;0;0;0;0;1;0;0;0;1503;1589;0.2645971803498711;0.14400695372499903;1.9322599729081755;3.107366183824765;5.382958416844799;4.263493982711951
Prague;Lens;1175;374;CZ;FR;826.1521570641613;1;1;1;0;0;0;1;0;1;0;8;20;0.0033303609861531913;7.665040783765751e-4;-0.44599674055732397;1.1220644823042372;2.5254382822371597;1.8736677912497537
Prague;Augsburg;1175;371;CZ;DE;319.89917658830194;1;1;0;0;0;0;1;0;1;0;59;35;0.005828131725768085;0.005652967578027241;0.8733855960689783;0.970119548186934;3.2041518478367417;2.5852285133024795
Prague;Padua;1175;370;CZ;IT;553.1084691786508;1;1;0;0;0;0;1;1;0;0;63;26;0.004329469281999149;0.0060362196172155285;1.340196255575568;1.0926795006014913;2.8029384708159646;2.165417037419991
Prague;Ostrava;1175;365;CZ;CZ;278.4581235540638;0;0;0;0;0;0;1;0;0;0;353;800;0.13321443944612768;0.03382199245836637;0.8119661070746639;2.761782133887601;5.054501949858633;3.922829593780326
Prague;Las Palmas;1175;365;CZ;ES;3470.7451029337394;1;1;0;0;0;0;1;1;0;0;8;2;3.3303609861531913e-4;7.665040783765751e-4;0.6281402072590043;-0.058473592321577096;1.4513013344208314;0.7516207728815224
Prague;Constanta;1175;364;CZ;RO;1255.9331477525914;1;0;0;0;0;0;1;0;0;0;4;3;4.995541479229787e-4;3.8325203918828754e-4;-0.7997882535450818;-0.42269426602397187;2.186082614664972;1.5213065546920816
Prague;Stoke;1175;359;CZ;UK;1190.9864621914678;1;1;0;0;1;0;1;0;1;0;6;1;1.6651804930765957e-4;5.748780587824312e-4;-0.4149686388821906;-1.5444430152621471;2.2067281081102457;1.5444430152621471
Prague;Santa Cruz de Tenerife;1175;357;CZ;ES;3491.155143290805;1;1;0;0;0;0;1;1;0;0;1;1;1.6651804930765957e-4;9.581300979707188e-5;-1.4183269809953678;-0.7195268998898542;1.4183269809953678;0.7195268998898542
Prague;Lublin;1175;354;CZ;PL;589.220751052395;1;0;0;0;0;0;1;0;0;0;32;15;0.002497770739614894;0.0030660163135063003;0.766016467064898;0.645859272415738;2.6997194357348286;2.062190928686472
Prague;Cardiff;1175;353;CZ;UK;1246.8624435428196;1;1;0;0;1;0;1;0;1;0;28;2;3.3303609861531913e-4;0.0026827642743180126;1.180617468081634;-0.7954086082667031;2.1515870420935697;1.4885557888266483
Prague;Iasi;1175;349;CZ;RO;1020.8434863629807;1;0;0;0;0;0;1;0;0;0;20;4;6.660721972306383e-4;0.0019162601959414377;0.7136391257615607;-0.24016479586814513;2.28209314779243;1.6264591569880358
Prague;Plovdiv;1175;341;CZ;BG;1184.70734213821;1;0;0;0;0;0;1;0;0;0;25;3;4.995541479229787e-4;0.002395325244926797;1.0749603940244654;-0.38570812059940046;2.143915430843735;1.4843204092675102
Prague;Bradford;1175;341;CZ;UK;1182.7976552704931;1;1;0;0;1;0;1;0;1;0;3;1;1.6651804930765957e-4;2.874390293912156e-4;-1.0464749385369132;-1.4855473893708167;2.145087227205023;1.4855473893708167
Prague;Alicante;1175;339;CZ;ES;1754.9938130689923;1;1;0;0;0;0;1;1;0;0;9;5;8.325902465382978e-4;8.623170881736469e-4;0.3463677479709004;0.43133131037942113;1.8508568293653191;1.178106602054679
Prague;Cluj-Napoca;1175;332;CZ;RO;770.5258191582001;1;0;0;0;0;0;1;0;0;0;58;16;0.002664288788922553;0.0055571545682301686;1.6387219637435726;0.9944430283609812;2.4217210468028467;1.7781456938788
Prague;Granada;1175;330;CZ;ES;2025.4426465646902;1;1;0;0;0;0;1;1;0;0;17;8;0.0013321443944612765;0.0016288211665502219;1.121325128169819;1.0438935907478497;1.711888215886397;1.035547950931986
Prague;Timisoara;1175;328;CZ;RO;698.5939513285354;1;0;0;0;0;0;1;0;0;0;24;3;4.995541479229787e-4;0.002299512235129725;0.7008531814303863;-0.7389566552807394;2.4772006489175595;1.8375689439488492
Prague;Brescia;1175;327;CZ;IT;596.3670139256806;1;1;0;0;0;0;1;1;0;0;10;7;0.0011656263451536172;9.581300979707188e-4;-0.2855787100720067;-0.008182837562447181;2.5881638030660525;1.9540929866177603
Prague;Montpellier;1175;323;CZ;FR;1076.5162349793598;1;1;1;0;0;0;1;0;1;0;26;33;0.0054950956271527665;0.0024911382547238687;1.114888664147928;2.0069735336690857;2.1432078738735543;1.4895340277973945
Prague;Varna;1175;322;CZ;BG;1277.8574820251024;1;0;0;0;0;0;1;0;0;0;26;5;8.325902465382978e-4;0.0024911382547238687;1.2434439640878931;0.25417280931353486;2.014652573933589;1.3552651031205654
Prague;Verona;1175;320;CZ;IT;577.0441693625538;1;1;0;0;0;0;1;1;0;0;41;25;0.00416295123269149;0.003928333401679947;1.129522433703918;1.2667147663984013;2.58404963300039;1.9521610584697993
Prague;Valladolid;1175;318;CZ;ES;1746.6221824770585;1;1;0;0;0;0;1;1;0;0;9;4;6.660721972306383e-4;8.623170881736469e-4;0.4257549785999736;0.28429199496175944;1.771469598736246;1.102002366158131
Prague;Eindhoven;1175;316;CZ;NL;648.696490876478;1;1;0;0;0;0;1;0;1;0;23;8;0.0013321443944612765;0.0022036992253326535;0.652760719948763;0.23198677385682534;2.4827334959803866;1.8474547678230104
Prague;Charleroi;1175;314;CZ;BE;711.7395194981956;1;1;1;0;0;0;1;0;1;0;4;2;3.3303609861531913e-4;3.8325203918828754e-4;-1.0208446670334566;-1.0758502757042567;2.407139028153347;1.7689974562642021
Prague;Cordoba;1175;314;CZ;ES;2034.6368098331516;1;1;0;0;0;0;1;1;0;0;5;1;1.6651804930765957e-4;4.790650489853594e-4;-0.03476315467701919;-0.9701302390740982;1.6442010671111196;0.9701302390740982
Prague;A Coruna;1175;311;CZ;ES;1884.3461140723384;1;1;0;0;0;0;1;1;0;0;1;3;4.995541479229787e-4;9.581300979707188e-5;-1.6875000998023009;0.0820898304847453;1.6875000998023009;1.0165224581833645
Prague;Craiova;1175;311;CZ;RO;953.2036588351942;1;0;0;0;0;0;1;0;0;0;12;2;3.3303609861531913e-4;0.0011497561175648624;0.30238799248872766;-0.8417058859796299;2.1825186572992727;1.5348530665395752
Prague;Coventry;1175;308;CZ;UK;1139.1518718171726;1;1;0;0;1;0;1;0;1;0;10;1;1.6651804930765957e-4;9.581300979707188e-4;0.262070924635453;-1.3872254296783526;2.040514168358593;1.3872254296783526
Prague;Brasov;1175;307;CZ;RO;967.8593335737816;1;0;0;0;0;0;1;0;0;0;7;1;1.6651804930765957e-4;6.706910685795031e-4;-0.20875215013166765;-1.5071062461908638;2.154662299186981;1.5071062461908638
Prague;Bonn;1175;306;CZ;DE;524.9604277665662;1;1;0;0;0;0;1;0;1;0;109;41;0.006827240021614043;0.010443618067880835;2.096553434705958;1.7452481626806156;2.5947944475231854;1.9683239040236924
Prague;Valletta;1175;301;CZ;MT;1570.819951851907;1;1;0;0;0;0;1;1;0;0;4;2;3.3303609861531913e-4;3.8325203918828754e-4;-0.391042724648129;-0.4210315527441655;1.7773370857680195;1.1141787333041107
Prague;Ghent;1175;300;CZ;BE;764.3042159290657;1;1;0;0;0;0;1;0;1;0;26;19;0.003163842936845532;0.0024911382547238687;0.9618123336402866;1.28650880886713;2.2962842043811955;1.6579301702993103
Prague;Gdynia;1175;300;CZ;PL;567.3463012528726;1;0;0;0;0;0;1;0;0;0;9;7;0.0011656263451536172;8.623170881736469e-4;-0.31551145726551;0.061334720434124336;2.51273603460173;1.8845754286211889
Lyon;Sofia;1175;1174;FR;BG;1512.5690519024834;1;1;1;0;0;0;1;0;1;0;32;18;0.0029973248875378726;0.0030660163135063003;-0.10261951548496778;0.050274977505339394;3.5683554182846944;2.8400967803908252
Lyon;Liverpool;1175;1170;FR;UK;1017.2804421013748;1;0;1;0;1;0;0;0;1;0;124;52;0.008658938563998297;0.011880813214836913;0.9682190776936157;0.8137044241771055;3.8520624879114216;3.137539294404322
Lyon;Porto;1175;1163;FR;PT;1196.4184159788988;1;1;1;0;0;0;0;1;1;0;64;63;0.010490637106382553;0.006132032627012601;0.43241112092767453;1.1364415291358732;3.726471962431997;3.006693197255659
Lyon;Seville;1175;1082;FR;ES;1285.5039619371616;1;1;1;0;0;0;0;1;1;0;31;54;0.008991974662613617;0.002970203303709228;-0.14677783585185344;1.1269329070571232;3.580765040337;2.8620511395071513
Lyon;Dublin;1175;1070;FR;IE;1161.7994828991827;1;0;1;0;1;0;0;0;1;0;62;33;0.0054950956271527665;0.005940406607418456;0.48732657335204427;0.5714085791358628;3.6398078116930472;2.9250989823306175
Lyon;Helsinki;1175;1065;FR;FI;2075.910139936088;1;1;1;0;0;0;0;0;1;1;29;34;0.005661613676460426;0.0027785772841150843;0.1551567828695993;1.0485563457324636;3.212139047116875;2.477804178883698
Lyon;Amsterdam;1175;1052;FR;NL;734.0989944903116;1;0;1;0;0;0;0;0;1;0;152;171;0.028474586431609786;0.014563577489154924;1.0725979304852225;1.888558600734855;3.9512825903610542;3.2531049557678053
Lyon;Rotterdam;1175;1025;FR;NL;684.8829217315457;1;0;1;0;0;0;0;0;1;0;48;45;0.007493312218844681;0.00459902447025945;-0.09679824599059533;0.5331987572512996;3.9679992568984863;3.27346373251902
Lyon;Dusseldorf;1175;1016;FR;DE;623.0526861791642;1;0;1;0;0;0;0;0;1;0;20;21;0.0034968790354608513;0.0019162601959414377;-1.029565283638094;-0.28990631968894515;4.025297557192085;3.3344287574123683
Lyon;Essen-Oberhausen;1175;986;FR;DE;652.064928690219;1;0;1;0;0;0;0;0;1;0;9;10;0.0016651804930765957;8.623170881736469e-4;-1.7561781817873774;-0.9598540738863696;3.953402759123597;3.2624391668804154
Lyon;Lille;1175;953;FR;FR;556.2773586743041;0;0;1;1;0;0;0;0;1;0;400;1710;0.2847458643160979;0.03832520391882875;0.19606566215806318;2.851008291839423;5.795398884949918;4.593240357657282
Lyon;Lodz;1175;919;FR;PL;1261.69349013084;1;1;1;0;0;0;1;0;1;0;6;5;8.325902465382978e-4;5.748780587824312e-4;-1.591018063881152;-1.063230095991476;3.382777533109207;2.6726680084255765
Lyon;Marseille;1175;862;FR;FR;277.8840100458079;0;0;1;1;0;0;0;0;1;0;923;4131;0.6878860616899417;0.08843540804269734;0.658131030524375;3.3302980088304515;6.169498203978477;4.9959767785663125
Lyon;Antwerp;1175;830;FR;BE;607.0585646066071;1;0;1;0;0;0;0;0;1;0;82;154;0.025643779593379577;0.007856666803359894;0.6245328595925268;1.9348819410328617;3.7821863876717265;3.102070661380768
Lyon;Bilbao;1175;822;FR;ES;675.6135418127153;1;1;1;0;0;0;0;1;1;0;25;25;0.00416295123269149;0.002395325244926797;-0.4730436219394705;0.21025962010719587;3.6919194468076713;3.0086162047610046
Lyon;Newcastle;1175;814;FR;UK;1123.4924911503113;1;0;1;0;1;0;0;0;1;0;39;21;0.0034968790354608513;0.0037367073820858032;0.35372293042930913;0.43490654965237874;3.3098387157003373;2.609615888071044
Lyon;Krakow;1175;807;FR;PL;1223.1306457701505;1;1;1;0;0;0;1;0;1;0;14;17;0.002830806838230213;0.0013413821371590063;-0.5978707720869363;0.29899335691839496;3.236928101702195;2.534219987137821
Lyon;Bochum-Herne;1175;804;FR;DE;658.7829447947396;1;0;1;0;0;0;0;0;1;0;8;3;4.995541479229787e-4;7.665040783765751e-4;-1.6021128735790207;-1.9015818672831752;3.6815544152588564;3.0001941559512852
Lyon;Thessaloniki;1175;777;FR;GR;1574.331457627927;1;1;1;0;0;0;0;1;1;0;16;11;0.0018316985423842554;0.0015330081567531502;-0.2319076062161878;0.10289342874085003;3.004496328455969;2.295001844057521
Lyon;Nuremberg;1175;769;FR;DE;622.2575868840801;1;0;1;0;0;0;0;0;1;0;13;21;0.0034968790354608513;0.0012455691273619343;-1.1003657012057593;0.05644537058754775;3.665315058667296;2.988077067135875
Lyon;Riga;1175;764;FR;LV;1818.5433064028339;1;1;1;0;0;0;0;0;1;1;8;8;0.0013321443944612765;7.665040783765751e-4;-0.7984479399133446;-0.08484373821192584;2.87788948159318;2.164285279891762
Lyon;Duisburg;1175;758;FR;DE;645.4069563448046;1;0;1;0;0;0;0;0;1;0;10;4;6.660721972306383e-4;9.581300979707188e-4;-1.317529977229165;-1.5560360611103727;3.620115070223211;2.9423304222302633
Lyon;Dortmund;1175;750;FR;DE;667.1676440476909;1;0;1;0;0;0;0;0;1;0;27;18;0.0029973248875378726;0.002586951264520941;-0.2864440098183112;-0.013507736076778756;3.58228087582264;2.9038794939729433
Lyon;Hanover;1175;747;FR;DE;816.5025010934337;1;0;1;0;0;0;0;0;1;0;14;20;0.0033303609861531913;0.0013413821371590063;-0.7913141509581292;0.2504760048821642;3.4303714805733874;2.7452562686718265
Lyon;Zurich;1175;718;FR;CH;335.51362533875835;1;0;1;0;0;0;0;0;1;0;100;127;0.021147792262072765;0.009581300979707188;0.580104751293488;1.4718831533143522;4.0250654346946035;3.372303933144239
Lyon;Oslo;1175;712;FR;NO;1621.115598068634;1;1;1;0;0;0;0;0;1;1;33;35;0.005828131725768085;0.003161829323303372;0.6264800547670007;1.391555180658493;2.8700275066994796;2.1637928808309206
Lyon;Bremen;1175;709;FR;DE;861.5882600721327;1;0;1;0;0;0;0;0;1;0;24;18;0.0029973248875378726;0.002299512235129725;-0.14562799938119025;0.2510968610639395;3.323681829729136;2.639274896832225
Lyon;Dresden;1175;697;FR;DE;881.6720028634692;1;0;1;0;0;0;0;0;1;0;40;40;0.006660721972306383;0.0038325203918828754;0.4040530967918534;1.0884155547688321;3.284826357322083;2.600463899345104
Lyon;Sheffield;1175;693;FR;UK;961.4296751724695;1;0;1;0;1;0;0;0;1;0;20;4;6.660721972306383e-4;0.0019162601959414377;-0.2187330479870786;-1.1411269169374834;3.2144653215410695;2.527421278057374
Lyon;Palermo;1175;680;FR;IT;1103.102174433226;1;1;1;0;0;0;0;1;1;0;24;25;0.00416295123269149;0.002299512235129725;0.08797138914185865;0.8196157121223342;3.090082441206087;2.3992601127458664
Lyon;Poznan;1175;679;FR;PL;1147.9468816919311;1;1;1;0;0;0;1;0;1;0;4;6;9.991082958459574e-4;3.8325203918828754e-4;-1.672936794135887;-0.5753580592450079;3.0592311552557776;2.367117528473063
Lyon;Bordeaux;1175;652;FR;FR;436.3978585089679;0;0;1;1;0;0;0;0;1;0;635;2367;0.39414822271123023;0.06084126122114064;0.9737510472938605;3.4648452874864866;5.479873951598831;4.304533322027497
Lyon;Wroclaw;1175;634;FR;PL;1078.2209164324213;1;1;1;0;0;0;1;0;1;0;12;9;0.0014986624437689363;0.0011497561175648624;-0.5309888999261007;-0.1320457866890631;3.015895549714101;2.3292703640252825
Lyon;Gothenburg;1175;627;FR;SE;1412.6962872321892;1;1;1;0;0;0;0;0;1;1;27;18;0.0029973248875378726;0.002586951264520941;0.4905801348384779;0.7804408363840714;2.8052567311658514;2.109930921512093
Lyon;Zaragoza;1175;615;FR;ES;647.5211351573057;1;1;1;0;0;0;0;1;1;0;21;20;0.0033303609861531913;0.002012073205738509;-0.30233008988345356;0.31657821513521467;3.3468525276068766;2.679154058418776
Lyon;Genoa;1175;611;FR;IT;354.507066738798;1;1;1;0;0;0;0;1;1;0;64;99;0.016485286881458297;0.006132032627012601;0.3829106520103478;1.4659207393211453;3.7759724313493237;3.1291991108134445
Lyon;Catania;1175;602;FR;IT;1251.287258491871;1;1;1;0;0;0;0;1;1;0;4;3;4.995541479229787e-4;3.8325203918828754e-4;-1.4543673047032268;-1.0528585842403213;2.8406616658231174;2.151470872908431
Lyon;The Hague;1175;589;FR;NL;702.1160359608962;1;0;1;0;0;0;0;0;1;0;38;40;0.006660721972306383;0.003640894372288731;0.40550085182277806;1.125154430416989;3.2320853079036076;2.5637250236969473
Lyon;Toulouse;1175;588;FR;FR;359.58332917547114;0;0;1;1;0;0;0;0;1;0;536;2032;0.33836467619316424;0.05135577325123053;0.7975030601932609;3.2938227979121577;5.486631100877541;4.322953010786215
Lyon;Bristol;1175;568;FR;UK;835.5782439201092;1;0;1;0;1;0;0;0;1;0;32;17;0.002830806838230213;0.0030660163135063003;0.4070965198110148;0.4471161035067916;3.0586393829887117;2.3860972405494247
Lyon;Vilnius;1175;554;FR;LT;1752.523435920032;1;1;1;0;0;0;0;0;1;1;6;9;0.0014986624437689363;5.748780587824312e-4;-0.6965379447683753;0.40558832262357114;2.4882974139964302;1.7916362547126483
Lyon;Saarbrucken;1175;552;FR;DE;418.1261160417559;1;0;1;0;0;0;0;0;1;0;6;12;0.001998216591691915;5.748780587824312e-4;-1.7327439264680777;-0.39213104086215117;3.524503395696133;2.8770376906501514
Lyon;Malaga;1175;543;FR;ES;1259.9304015442076;1;1;1;0;0;0;0;1;1;0;16;9;0.0014986624437689363;0.0015330081567531502;0.07057933107776536;0.17960985723671422;2.702009391162016;2.0176147200995054
Lyon;Nantes;1175;536;FR;FR;516.4237208979573;0;0;1;1;0;0;0;0;1;0;254;1172;0.19515915378857704;0.024336504488456256;0.4336068704663333;3.134283125620348;5.103727396552204;3.9321838445166097
Lyon;Leeds;1175;534;FR;UK;998.9049103442715;1;0;1;0;1;0;0;0;1;0;34;10;0.0016651804930765957;0.0032576423331004438;0.6773817011889711;0.12924451886450553;2.8489788234271902;2.1733405741295404
Lyon;Nottingham;1175;532;FR;UK;905.9597662717772;1;0;1;0;1;0;0;0;1;0;14;11;0.0018316985423842554;0.0013413821371590063;-0.27599899881190565;0.15495337700919692;2.915056328427164;2.2429418957891736
Lyon;Florence;1175;525;FR;IT;554.471671896726;1;1;1;0;0;0;0;1;1;0;132;198;0.032970573762916594;0.012647317293213488;1.6282811365766827;2.688419848100505;3.254520786009688;2.59984718259403
Lyon;Gdansk;1175;519;FR;PL;1369.4598647329146;1;1;1;0;0;0;1;0;1;0;8;7;0.0011656263451536172;7.665040783765751e-4;-0.5034445853433895;0.04806502069105556;2.582886127023225;1.8978451283642577
Lyon;Leipzig;1175;516;FR;DE;831.7986632906079;1;0;1;0;0;0;0;0;1;0;47;61;0.010157601007767235;0.004503211460462378;0.9126244332317255;1.8410541442034212;2.937523168478333;2.26981971996989
Lyon;Mannheim;1175;508;FR;DE;495.01052856874685;1;0;1;0;0;0;0;0;1;0;16;16;0.002664288788922553;0.0015330081567531502;-0.5216763674315135;0.12751126416751393;3.2942650896712946;2.6450774580722674
Lyon;Belfast;1175;501;FR;UK;1244.8185243438109;1;0;1;0;1;0;0;0;1;0;12;7;0.0011656263451536172;0.0011497561175648624;-0.12155694900574385;0.01950149503811517;2.606463598793744;1.926408654017198
Lyon;Portsmouth;1175;500;FR;UK;711.494291967825;1;0;1;0;1;0;0;0;1;0;22;8;0.0013321443944612765;0.0021078862155355814;0.08085923682303503;-0.2699185954328428;3.010183216535281;2.3493601371126784
Lyon;Venice;1175;483;FR;IT;587.1723104522982;1;1;1;0;0;0;0;1;1;0;185;227;0.03779959719283873;0.017725406812458298;2.1154974285400976;2.9726579778969393;3.104858396538227;2.4522920395844636
Lyon;Edinburgh;1175;478;FR;UK;1263.4975034503782;1;0;1;0;1;0;0;0;1;0;214;18;0.0029973248875378726;0.020503984096573384;2.831224113257812;1.0338918266165715;2.534751901764039;1.856479931279593
Lyon;Murcia;1175;476;FR;ES;989.9302868407956;1;1;1;0;0;0;0;1;1;0;4;1;1.6651804930765957e-4;3.8325203918828754e-4;-1.320259294335578;-2.0368327742415717;2.7065536554554686;2.0368327742415717
Lyon;Nice;1175;472;FR;FR;301.0860609870538;0;0;1;1;0;0;0;0;1;0;342;1099;0.18300333618911788;0.03276804935059858;0.5039492549837528;2.8181798350610436;5.330861482078852;4.183976119342578
Lyon;Liege;1175;451;FR;BE;544.7608763398014;1;0;1;1;0;0;0;0;1;0;45;104;0.017317877127996595;0.004311585440868234;0.7361695276172131;2.2205559279318825;3.0704929621531063;2.42383497120949
Lyon;Bratislava;1175;444;FR;SK;971.4999831625162;1;1;1;0;0;0;1;0;1;0;14;10;0.0016651804930765957;0.0013413821371590063;0.009027249674469764;0.3382382644428068;2.6300300799407887;1.964346828551239
Lyon;Leicester;1175;442;FR;UK;877.0713491307399;1;0;1;0;1;0;0;0;1;0;20;8;0.0013321443944612765;0.0019162601959414377;0.297279777908571;0.04295434693513028;2.69845249564542;2.0364871947447054
Lyon;Karlsruhe;1175;440;FR;DE;449.63007780537873;1;0;1;0;0;0;0;0;1;0;21;26;0.004329469281999149;0.002012073205738509;-0.13337944603137653;0.7190831454740596;3.1779018837547994;2.5390133925474228
Lyon;Bergamo;1175;438;FR;IT;377.1117490799273;1;1;1;0;0;0;0;1;1;0;7;11;0.0018316985423842554;6.706910685795031e-4;-1.3538431268749753;-0.26920812529365656;3.2997532759302883;2.6671033980920273
Lyon;Palma de Mallorca;1175;433;FR;ES;707.5792732811026;1;1;1;0;0;0;0;1;1;0;3;9;0.0014986624437689363;2.874390293912156e-4;-1.7291613994830173;0.02306719779602841;2.827773688151127;2.174157379540191
Lyon;Bologna;1175;432;FR;IT;532.1650339680741;1;1;1;0;0;0;0;1;1;0;58;87;0.014487070289766384;0.0055571545682301686;1.0287287000069447;2.0779520084782543;3.031714310539474;2.3879561101763294
Lyon;Bielefeld;1175;419;FR;DE;745.6130821365716;1;0;1;0;0;0;0;0;1;0;5;2;3.3303609861531913e-4;4.790650489853594e-4;-1.137719183767536;-1.4002058978956813;2.7471570962016365;2.0933530784556265
Lyon;Rouen;1175;419;FR;FR;495.98448052185205;0;0;1;1;0;0;0;0;1;0;142;624;0.10390726276797958;0.013605447391184206;0.14185821454362416;2.780330939096209;4.813968843057637;3.655819429273219
Lyon;Strasbourg;1175;417;FR;FR;381.95664644231005;0;0;1;1;0;0;0;0;1;0;336;1256;0.20914666993042044;0.03219317129181615;0.8195900020045725;3.287146158933042;4.997521157958632;3.8485411880951017
Lyon;Tallinn;1175;416;FR;EE;2011.3614382475305;1;1;1;0;0;0;0;0;1;1;6;5;8.325902465382978e-4;5.748780587824312e-4;-0.2252779793904572;0.279799226619094;2.0170374486185123;1.3296386858150062
Lyon;Grenoble;1175;415;FR;FR;96.17283216593951;0;0;1;1;0;0;0;0;1;0;315;2202;0.3666727445754664;0.03018109808607764;-0.2404832460665367;2.805634512003611;5.99305588489217;4.891486805279014
Lyon;Bari;1175;411;FR;IT;1103.3589422280313;1;1;1;0;0;0;0;1;1;0;11;8;0.0013321443944612765;0.0010539431077677907;-0.03961783793609147;0.30819790046412004;2.437513110734462;1.7712436412157158
Lyon;Toulon;1175;410;FR;FR;306.98145984258235;0;0;1;1;0;0;0;0;1;0;109;565;0.09408269785882767;0.010443618067880835;-0.4429613570176312;2.3431958423689347;5.134309239246774;3.9936298887775066
Lyon;Brighton;1175;410;FR;UK;673.9314935073571;1;0;1;0;1;0;0;0;1;0;42;5;8.325902465382978e-4;0.004024146411477018;0.9452286484788421;-0.5337157872575882;2.7924409698045265;2.1431536996916885
Lyon;Darmstadt;1175;407;FR;DE;537.9791658241564;1;0;1;0;0;0;0;0;1;0;7;8;0.0013321443944612765;6.706910685795031e-4;-1.0006697555115984;-0.22591637368627582;2.946579904566912;2.3053579153661117
Lyon;Wuppertal;1175;395;FR;DE;634.6674783736861;1;0;1;0;0;0;0;0;1;0;3;2;3.3303609861531913e-4;2.874390293912156e-4;-1.689136247215801;-1.4491855199333303;2.7877485358839107;2.1423327004932755
Lyon;Utrecht;1175;390;FR;NL;704.0666147414341;1;0;1;0;0;0;0;0;1;0;16;21;0.0034968790354608513;0.0015330081567531502;0.07672201108055587;0.9969998279875144;2.6958667111592254;2.0475226097359087
Lyon;Bournemouth;1175;390;FR;UK;742.5234474335418;1;0;1;0;1;0;0;0;1;0;7;2;3.3303609861531913e-4;6.706910685795031e-4;-0.7113277662094315;-1.3139274763208286;2.6572379152647447;2.007074656880774
Lyon;Geneva;1175;388;FR;CH;112.86178199122892;1;0;1;1;0;0;0;0;1;0;368;1338;0.22280114997364853;0.035259187605322456;1.889127693261604;3.765446981422171;4.018955244907327;3.4334842592660024
Lyon;Bydgoszcz;1175;383;FR;PL;1253.5834160111247;1;1;1;0;0;0;1;0;1;0;3;2;3.3303609861531913e-4;2.874390293912156e-4;-1.1547588184664697;-0.8930299315488002;2.2533711071345794;1.5861771121087456
Lyon;Basel;1175;381;FR;CH;289.1771831941771;1;0;1;0;0;0;0;0;1;0;78;170;0.028308068382302126;0.0074734147641716065;1.0447563236908917;2.440612978976151;3.3119525029987003;2.695185458074111
Lyon;Kaunas;1175;379;FR;LT;1690.4726801234765;1;1;1;0;0;0;0;0;1;1;6;5;8.325902465382978e-4;5.748780587824312e-4;-0.2308255013468937;0.26376264310218933;2.0225849705749486;1.345675269331911
Lyon;Brno;1175;376;FR;CZ;964.9524275269979;1;1;1;0;0;0;1;0;1;0;7;8;0.0013321443944612765;6.706910685795031e-4;-0.4736354200523336;0.3172389033826484;2.4195455691076466;1.7622026382971874
Lyon;Southampton;1175;376;FR;UK;736.2346095663748;1;0;1;0;1;0;0;0;1;0;15;8;0.0013321443944612765;0.0014371951469560782;0.09200298968231296;0.11148335288830866;2.616047211419897;1.9679581887915272
Lyon;Lens;1175;374;FR;FR;539.2491187936106;0;0;1;1;0;0;0;0;1;0;89;214;0.03563486255183915;0.008527357871939397;-0.1173702596639983;1.9154374291291871;4.606006629396138;3.450538585892664
Lyon;Augsburg;1175;371;FR;DE;543.3527135077218;1;0;1;0;0;0;0;0;1;0;10;21;0.0034968790354608513;9.581300979707188e-4;-0.5167765046935584;0.8622052121468815;2.819361597687604;2.1823172255765417
Lyon;Padua;1175;370;FR;IT;552.2019757376521;1;1;1;0;0;0;0;1;1;0;23;30;0.004995541479229788;0.0022036992253326535;0.33136433499764956;1.2345328267084588;2.8041298809315003;2.1666645549536967
Lyon;Ostrava;1175;365;FR;CZ;1102.5609079396338;1;1;1;0;0;0;1;0;1;0;3;1;1.6651804930765957e-4;2.874390293912156e-4;-1.18562840308934;-1.6237859821924132;2.28424069175745;1.6237859821924132
Lyon;Constanta;1175;364;FR;RO;1878.477337788093;1;1;1;0;0;0;1;0;1;0;1;1;1.6651804930765957e-4;9.581300979707188e-5;-1.8936634134485217;-1.2151163721907174;1.8936634134485217;1.2151163721907174
Lyon;Lublin;1175;354;FR;PL;1439.7503630341848;1;1;1;0;0;0;1;0;1;0;1;1;1.6651804930765957e-4;9.581300979707188e-5;-2.050773571634921;-1.3826840709436496;2.050773571634921;1.3826840709436496
